name,price,url,stone_type,stone_shape,stone_clarity,stone_color,stone_carat_weight,metal_type,metal_color,gold_karat,ring_size,source
Men's Three-Row Huggie Hoop Earrings 1 ct tw Round-cut 10K Yellow Gold,1799,https://www.kay.com/mens-threerow-huggie-hoop-earrings-1-ct-tw-roundcut-10k-yellow-gold/p/V-174318408,Diamond,Round,I3,I,1,Gold,Yellow,10K,,Kay Jewellers
Men's Diamond Triangle Earrings 3/4 ct tw Round-cut 10K White Gold,1399,https://www.kay.com/mens-diamond-triangle-earrings-34-ct-tw-roundcut-10k-white-gold/p/V-174318307,Diamond,Round,I3,I,3/4,Gold,White,10K,,Kay Jewellers
Diamond Adjustable Line Tennis Bracelet 1 ct tw 10K White Gold 6.25&quot; to 9&quot;,1149,https://www.kay.com/diamond-adjustable-line-tennis-bracelet-1-ct-tw-10k-white-gold-625-to-9/p/V-910421306,Diamond,Round,I2-I3,I,1,Gold,White,10K,,Kay Jewellers
Herringbone Chain Bracelet Hollow 14K Yellow Gold 7.5&quot;,1199,https://www.kay.com/herringbone-chain-bracelet-hollow-14k-yellow-gold-75/p/V-722879703,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Le Vian Emerald Bracelet 1 ct tw Diamonds 14K Honey Gold 7&quot;,5350,https://www.kay.com/le-vian-emerald-bracelet-1-ct-tw-diamonds-14k-honey-gold-7/p/V-983074802,Emerald,Oval,SI2,Green,1,Gold,Yellow,14K,,Kay Jewellers
Diamond Tennis Bracelet 2-1/2 ct tw 10K White Gold 7&quot;,2799,https://www.kay.com/diamond-tennis-bracelet-212-ct-tw-10k-white-gold-7/p/V-455716403,Diamond,Round,I2,L,2-1/2,Gold,White,10K,,Kay Jewellers
Le Vian Chocolate Waterfall Diamond Bangle Bracelet 1-1/5 ct tw 14K Honey Gold 7.25&quot;,5999,https://www.kay.com/le-vian-chocolate-waterfall-diamond-bangle-bracelet-115-ct-tw-14k-honey-gold-725/p/V-701612905,Diamond,Round,SI2,Fancy,1-1/5,Gold,Yellow,14K,,Kay Jewellers
Italian Brilliance Diamond-Cut Clover Cutout Bangle 14K Yellow Gold 7.5&quot;,1349,https://www.kay.com/italian-brilliance-diamondcut-clover-cutout-bangle-14k-yellow-gold-75/p/V-981707603,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Diamond S-Link Bracelet 1 ct tw 10K White Gold 7&quot;,2499,https://www.kay.com/diamond-slink-bracelet-1-ct-tw-10k-white-gold-7/p/V-981693702,Diamond,Round,I2-I3,I,1,Gold,White,10K,,Kay Jewellers
Le Vian Good Karma Denim Ombré® Bypass Bangle Bracelet 14K Vanilla Gold 7.75&quot;,8999,https://www.kay.com/le-vian-good-karma-denim-ombr-bypass-bangle-bracelet-14k-vanilla-gold-775/p/V-514399207,Sapphire,Round,,Blue,,Gold,White,14K,,Kay Jewellers
Multi-Diamond Cushion Link Bracelet 5 ct tw 10K White Gold 7&quot;,3599,https://www.kay.com/multidiamond-cushion-link-bracelet-5-ct-tw-10k-white-gold-7/p/V-961527405,Diamond,Round,I3,J,5,Gold,White,10K,,Kay Jewellers
Square-Cut Blue Lab-Created Sapphire & Diamond Cuff Bracelet 3/4 ct tw 10K Yellow Gold & Stainless Steel 7&quot;,2799,https://www.kay.com/squarecut-blue-labcreated-sapphire-diamond-cuff-bracelet-34-ct-tw-10k-yellow-gold-stainless-steel-7/p/V-950372502,Sapphire,Square,I2,Blue,3/4,Gold,Yellow,10K,,Kay Jewellers
Italian Brilliance Diamond-Cut Snake Bangle Bracelet 14K Yellow Gold,1649,https://www.kay.com/italian-brilliance-diamondcut-snake-bangle-bracelet-14k-yellow-gold/p/V-940723909,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Le Vian Good Karma Diamond Bypass Bangle Bracelet 2-1/8 ct tw 14K Strawberry Gold 6.75&quot;,6910,https://www.kay.com/le-vian-good-karma-diamond-bypass-bangle-bracelet-218-ct-tw-14k-strawberry-gold-675/p/V-920521604,Diamond,Round,SI2,Fancy,2-1/8,Gold,Rose,14K,,Kay Jewellers
Le Vian Oval-Cut Ruby Bangle Bracelet 3/8 ct tw Diamonds 14K Vanilla Gold,4999,https://www.kay.com/le-vian-ovalcut-ruby-bangle-bracelet-38-ct-tw-diamonds-14k-vanilla-gold/p/V-920410204,Ruby,Oval,SI2,Red,3/8,Gold,White,14K,,Kay Jewellers
Diamond Double-Row Endless Bracelet with Magnetic Clasp 2 ct tw 10K White Gold 7&quot;,3999,https://www.kay.com/diamond-doublerow-endless-bracelet-magnetic-clasp-2-ct-tw-10k-white-gold-7/p/V-920353303,Diamond,Round,I2-I3,I,2,Gold,White,10K,,Kay Jewellers
Diamond Graduated Line Bracelet 1 ct tw 10K White Gold 7&quot;,2499,https://www.kay.com/diamond-graduated-line-bracelet-1-ct-tw-10k-white-gold-7/p/V-900305208,Diamond,Round,I2-I3,I,1,Gold,White,10K,,Kay Jewellers
Puff Heart Charms Bracelet 14K Yellow Gold 7.5&quot;,1199,https://www.kay.com/puff-heart-charms-bracelet-14k-yellow-gold-75/p/V-900295508,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Previously Owned Diamond Link Bracelet with Magnetic Clasp 1/2 ct tw 10K Yellow Gold 7&quot;,1079,https://www.kay.com/previously-owned-diamond-link-bracelet-magnetic-clasp-12-ct-tw-10k-yellow-gold-7/p/V-890648900,Diamond,Round,I2-I3,I,1/2,Gold,Yellow,10K,,Kay Jewellers
Previously Owned Diamond Double-Row Endless Bracelet 2 ct tw 10K White Gold 7&quot;,2399,https://www.kay.com/previously-owned-diamond-doublerow-endless-bracelet-2-ct-tw-10k-white-gold-7/p/V-890264106,Diamond,Round,I2-I3,I,2,Gold,White,10K,,Kay Jewellers
Previously Owned Diamond Tennis Bracelet 1 ct tw Round-cut 10K Yellow Gold 7&quot;,1379,https://www.kay.com/previously-owned-diamond-tennis-bracelet-1-ct-tw-roundcut-10k-yellow-gold-7/p/V-890506405,Diamond,Round,,I,1,Gold,Yellow,10K,,Kay Jewellers
Previously Owned Curb Chain Bracelet Hollow 10K Yellow Gold 8.5&quot;,1067,https://www.kay.com/previously-owned-curb-chain-bracelet-hollow-10k-yellow-gold-85/p/V-887068803,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Diamond Flex Beaded Bangle Bracelet 1/2 ct tw 10K White Gold & Titanium 6.75&quot;,1999,https://www.kay.com/diamond-flex-beaded-bangle-bracelet-12-ct-tw-10k-white-gold-titanium-675/p/V-890227907,Diamond,Round,I2,I,1/2,Gold,White,10K,,Kay Jewellers
Previously Owned Diamond Bracelet 1 ct tw 10K Yellow Gold 7&quot;,1379,https://www.kay.com/previously-owned-diamond-bracelet-1-ct-tw-10k-yellow-gold-7/p/V-886828108,Diamond,Round,I3,I,1,Gold,Yellow,10K,,Kay Jewellers
Previously Owned Love Entwined Diamond Bracelet 1 ct tw Round-cut 10K Yellow Gold 7&quot;,1279,https://www.kay.com/previously-owned-love-entwined-diamond-bracelet-1-ct-tw-roundcut-10k-yellow-gold-7/p/V-886669605,Diamond,Round,I2,I,1,Gold,Yellow,10K,,Kay Jewellers
Previously Owned Diamond Tennis Bracelet 1 ct tw Round-Cut 10K White Gold 7&quot;,1199,https://www.kay.com/previously-owned-diamond-tennis-bracelet-1-ct-tw-roundcut-10k-white-gold-7/p/V-885417408,Diamond,Round,I3,I,1,Gold,White,10K,,Kay Jewellers
Previously Owned Diamond Tennis Bracelet 3 ct tw Round-Cut 10K White Gold 7&quot;,2699,https://www.kay.com/previously-owned-diamond-tennis-bracelet-3-ct-tw-roundcut-10k-white-gold-7/p/V-886732104,Diamond,Round,I3,I,3,Gold,White,10K,,Kay Jewellers
Previously Owned Diamond Bracelet 1 ct tw Round-cut 10K White Gold 7.25&quot;,1549,https://www.kay.com/previously-owned-diamond-bracelet-1-ct-tw-roundcut-10k-white-gold-725/p/V-882092808,Diamond,Round,I3,K,1,Gold,White,10K,,Kay Jewellers
Le Vian Waterfall Bangle Bracelet 14K Honey Gold 6.75&quot;,3330,https://www.kay.com/le-vian-waterfall-bangle-bracelet-14k-honey-gold-675/p/V-878502703,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Oval-Cut Ruby & Diamond Link Bracelet 1/5 ct tw 10K Yellow Gold 7.25&quot;,2799,https://www.kay.com/ovalcut-ruby-diamond-link-bracelet-15-ct-tw-10k-yellow-gold-725/p/V-878436904,Ruby,Oval,I2,Red,1/5,Gold,Yellow,10K,,Kay Jewellers
Italian Brilliance Diamond-Cut Flex Bangle Bracelet 14K Yellow Gold,1649,https://www.kay.com/italian-brilliance-diamondcut-flex-bangle-bracelet-14k-yellow-gold/p/V-861400202,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Multi-Chain Bracelet Hollow 10K Yellow Gold 7.5&quot;,1049,https://www.kay.com/multichain-bracelet-hollow-10k-yellow-gold-75/p/V-840912606,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Le Vian Chocolate Waterfall Diamond Curvy Bangle Bracelet 1 ct tw 14K Honey Gold,4550,https://www.kay.com/le-vian-chocolate-waterfall-diamond-curvy-bangle-bracelet-1-ct-tw-14k-honey-gold/p/V-835058405,Diamond,Round,SI2,Fancy,1,Gold,Yellow,14K,,Kay Jewellers
Le Vian Sapphire Bangle Bracelet 2-5/8 ct tw Diamonds 14K Vanilla Gold,5790,https://www.kay.com/le-vian-sapphire-bangle-bracelet-258-ct-tw-diamonds-14k-vanilla-gold/p/V-820760801,Sapphire,Round,SI2,Blue,2-5/8,Gold,White,14K,,Kay Jewellers
Diamond Boat Link Bracelet 3 ct tw 10K Yellow Gold 7&quot;,2399,https://www.kay.com/diamond-boat-link-bracelet-3-ct-tw-10k-yellow-gold-7/p/V-834891905,Diamond,Round,I3,J,3,Gold,Yellow,10K,,Kay Jewellers
Le Vian Diamond Bangle Bracelet 5/8 ct tw 14K Honey Gold,4590,https://www.kay.com/le-vian-diamond-bangle-bracelet-58-ct-tw-14k-honey-gold/p/V-820757805,Diamond,Round,SI2,Fancy,5/8,Gold,Yellow,14K,,Kay Jewellers
Le Vian Couture Oval-Cut Blue Sapphire Bracelet 1-1/5 ct tw Diamonds Platinum 7&quot;,24878,https://www.kay.com/le-vian-couture-ovalcut-blue-sapphire-bracelet-115-ct-tw-diamonds-platinum-7/p/V-820460867,Sapphire,Oval,SI1,Blue,1-1/5,Platinum,White,,,Kay Jewellers
Le Vian Couture Diamond Bangle Bracelet 1-1/3 ct tw Platinum & 18K White Gold 6.75&quot;,8999,https://www.kay.com/le-vian-couture-diamond-bangle-bracelet-113-ct-tw-platinum-18k-white-gold-675/p/V-820460879,Diamond,Round,SI2,H,1-1/3,Gold,White,18K,,Kay Jewellers
Le Vian Blue Sapphire Bangle Bracelet 3 ct tw Diamonds 14K Vanilla Gold,6450,https://www.kay.com/le-vian-blue-sapphire-bangle-bracelet-3-ct-tw-diamonds-14k-vanilla-gold/p/V-820434722,Sapphire,Round,SI2,Blue,3,Gold,White,14K,,Kay Jewellers
Love Ignited Diamond Flame Link Bracelet 3/4 ct tw 10K Two-Tone Gold 7&quot;,1399,https://www.kay.com/love-ignited-diamond-flame-link-bracelet-34-ct-tw-10k-twotone-gold-7/p/V-818568406,Diamond,Round,I2,I,3/4,Gold,Two-Tone,10K,,Kay Jewellers
Le Vian Oval-Cut Opal Bracelet 5/8 ct tw Diamonds 14K Strawberry Gold 7&quot;,5520,https://www.kay.com/le-vian-ovalcut-opal-bracelet-58-ct-tw-diamonds-14k-strawberry-gold-7/p/V-802895209,Opal,Oval,SI2,White,5/8,Gold,Rose,14K,,Kay Jewellers
Bangle Bracelet 14K Yellow Gold,3849,https://www.kay.com/bangle-bracelet-14k-yellow-gold/p/V-801539608,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Le Vian Diamond Bangle Bracelet 1/3 ct tw 14K Honey Gold,3430,https://www.kay.com/le-vian-diamond-bangle-bracelet-13-ct-tw-14k-honey-gold/p/V-762373708,Diamond,Round,SI2,Fancy,1/3,Gold,Yellow,14K,,Kay Jewellers
4.5mm Silk Rope Chain Bracelet Semi-Solid 10K Tri-Tone Gold 7.5&quot;,1499,https://www.kay.com/45mm-silk-rope-chain-bracelet-semisolid-10k-tritone-gold-75/p/V-790396802,No Stone,,,,,Gold,Tri-Tone,10K,,Kay Jewellers
Le Vian Good Karma Diamond Bypass Bangle Bracelet 5/8 ct tw 14K Honey Gold 7.25&quot;,4299,https://www.kay.com/le-vian-good-karma-diamond-bypass-bangle-bracelet-58-ct-tw-14k-honey-gold-725/p/V-581753302,Diamond,Round,SI2,Fancy,5/8,Gold,Yellow,14K,,Kay Jewellers
Scalloped Bangle Bracelet 10K Yellow Gold 7.25&quot;,1499,https://www.kay.com/scalloped-bangle-bracelet-10k-yellow-gold-725/p/V-731625404,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Diamond-Cut Curb Chain Bracelet 12mm Hollow 10K Yellow Gold 8.5&quot;,3599,https://www.kay.com/diamondcut-curb-chain-bracelet-12mm-hollow-10k-yellow-gold-85/p/V-731476002,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Diamond-Cut Curb Chain Bracelet 5mm Semi-Solid 10K Yellow Gold 7.5&quot;,1999,https://www.kay.com/diamondcut-curb-chain-bracelet-5mm-semisolid-10k-yellow-gold-75/p/V-723465100,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Domed Bangle Bracelet 14K Yellow Gold,2999,https://www.kay.com/domed-bangle-bracelet-14k-yellow-gold/p/V-723437707,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Byzantine Chain Bracelet 2.95mm Hollow 14K Yellow Gold 7.5&quot;,1199,https://www.kay.com/byzantine-chain-bracelet-295mm-hollow-14k-yellow-gold-75/p/V-723412209,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Glitter Rope Chain Bracelet 3.8mm Solid 10K Yellow Gold 9&quot;,1449,https://www.kay.com/glitter-rope-chain-bracelet-38mm-solid-10k-yellow-gold-9/p/V-723407502,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Diamond Tennis Bracelet 7 ct tw 10K White Gold 7&quot;,8999,https://www.kay.com/diamond-tennis-bracelet-7-ct-tw-10k-white-gold-7/p/V-723484604,Diamond,Round,I2,L,7,Gold,White,10K,,Kay Jewellers
Reaura Textured Bangle Bracelet Repurposed 14K Yellow Gold,2649,https://www.kay.com/reaura-textured-bangle-bracelet-repurposed-14k-yellow-gold/p/V-723403503,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Diamond-Cut Solid Wheat Chain Bracelet 14K Yellow Gold 7.5&quot;,4999,https://www.kay.com/diamondcut-solid-wheat-chain-bracelet-14k-yellow-gold-75/p/V-723374308,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Heart Chain Anklet 14K Yellow Gold 10&quot;,1299,https://www.kay.com/heart-chain-anklet-14k-yellow-gold-10/p/V-723256703,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Chevron Link Bracelet Tri-Tone Gold 7.25&quot;,1149,https://www.kay.com/chevron-link-bracelet-tritone-gold-725/p/V-723375109,No Stone,,,,,Gold,Tri-Tone,10K,,Kay Jewellers
Solid Curb Chain ID Bracelet 14K Two-Tone Gold 8.5&quot;,3799,https://www.kay.com/solid-curb-chain-id-bracelet-14k-twotone-gold-85/p/V-723253807,No Stone,,,,,Gold,Two-Tone,14K,,Kay Jewellers
Diamond-cut Curb Chain Bracelet Solid 14K Yellow Gold 7.5&quot;,4699,https://www.kay.com/diamondcut-curb-chain-bracelet-solid-14k-yellow-gold-75/p/V-723203004,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Rope Chain Bracelet Solid 14K Yellow Gold 8.5&quot;,1999,https://www.kay.com/rope-chain-bracelet-solid-14k-yellow-gold-85/p/V-723129603,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Stirrup Bracelet Hollow 10K Yellow Gold 7.5&quot;,1299,https://www.kay.com/stirrup-bracelet-hollow-10k-yellow-gold-75/p/V-723201606,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Curb Chain Bracelet Hollow 10K Yellow Gold 8.5&quot;,2099,https://www.kay.com/curb-chain-bracelet-hollow-10k-yellow-gold-85/p/V-723125009,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Curb Link Bolo Bracelet 14K Yellow Gold 9.5&quot;,1599,https://www.kay.com/curb-link-bolo-bracelet-14k-yellow-gold-95/p/V-722992409,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Textured Bead Bolo Bracelet 14K Yellow Gold 9.5&quot;,1469,https://www.kay.com/textured-bead-bolo-bracelet-14k-yellow-gold-95/p/V-722992308,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Figaro Chain Bracelet Semi-Solid 10K Two-Tone Gold 8.5&quot;,1499,https://www.kay.com/figaro-chain-bracelet-semisolid-10k-twotone-gold-85/p/V-722985708,No Stone,,,,,Gold,Two-Tone,10K,,Kay Jewellers
Bar & Curb Chain Bracelet 14K Yellow Gold 7.25&quot;,2199,https://www.kay.com/bar-curb-chain-bracelet-14k-yellow-gold-725/p/V-722978107,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Evil Eye Charm Bracelet 14K Yellow Gold 7.25&quot;,1299,https://www.kay.com/evil-eye-charm-bracelet-14k-yellow-gold-725/p/V-722978309,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Heart Curb Chain Bracelet 14K Yellow Gold 7.25&quot;,1329,https://www.kay.com/heart-curb-chain-bracelet-14k-yellow-gold-725/p/V-722978602,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Cuban Curb Chain Bracelet Hollow 14K Yellow Gold 8.5&quot;,1149,https://www.kay.com/cuban-curb-chain-bracelet-hollow-14k-yellow-gold-85/p/V-714327006,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Textured Link Bracelet 10K Yellow Gold 7.75&quot;,1299,https://www.kay.com/textured-link-bracelet-10k-yellow-gold-775/p/V-722855905,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
7.3mm Curb Chain Bracelet Solid 14K Yellow Gold 8.5&quot;,7699,https://www.kay.com/73mm-curb-chain-bracelet-solid-14k-yellow-gold-85/p/V-722784701,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Textured 5mm Rope Chain Bracelet Solid 10K Yellow Gold 8.5&quot;,2399,https://www.kay.com/textured-5mm-rope-chain-bracelet-solid-10k-yellow-gold-85/p/V-722845803,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Figaro Link Bracelet Solid 14K White Gold 8.5&quot;,3799,https://www.kay.com/figaro-link-bracelet-solid-14k-white-gold-85/p/V-722784509,No Stone,,,,,Gold,White,14K,,Kay Jewellers
ID Solid Link Bracelet 14K Yellow Gold 8.5&quot;,9499,https://www.kay.com/id-solid-link-bracelet-14k-yellow-gold-85/p/V-722784307,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Figaro Link Bracelet Solid 14K Yellow Gold 8.5&quot;,3799,https://www.kay.com/figaro-link-bracelet-solid-14k-yellow-gold-85/p/V-722784408,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Link Bracelet Solid 14K Two-Tone Gold 8.5&quot;,5599,https://www.kay.com/link-bracelet-solid-14k-twotone-gold-85/p/V-722784206,No Stone,,,,,Gold,Two-Tone,14K,,Kay Jewellers
Figaro Link Bracelet 4.75mm Solid 14K Yellow Gold 8&quot;,2299,https://www.kay.com/figaro-link-bracelet-475mm-solid-14k-yellow-gold-8/p/V-722779307,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Link Bracelet Solid 14K Yellow Gold 8.5&quot;,4499,https://www.kay.com/link-bracelet-solid-14k-yellow-gold-85/p/V-722784105,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Figaro Link Bracelet 3.2mm Solid 14K Yellow Gold 8&quot;,1199,https://www.kay.com/figaro-link-bracelet-32mm-solid-14k-yellow-gold-8/p/V-722779105,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Figaro Link Bracelet 3.9mm Solid 14K Yellow Gold 8&quot;,1799,https://www.kay.com/figaro-link-bracelet-39mm-solid-14k-yellow-gold-8/p/V-722778901,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Curb Chain Bracelet 3.7mm Solid 14K White Gold 8&quot;,1119,https://www.kay.com/curb-chain-bracelet-37mm-solid-14k-white-gold-8/p/V-722762402,No Stone,,,,,Gold,White,14K,,Kay Jewellers
Curb Chain Bracelet 6.7mm Solid 14K Yellow Gold 8.5&quot;,3719,https://www.kay.com/curb-chain-bracelet-67mm-solid-14k-yellow-gold-85/p/V-722762109,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
4.95mm Curb Chain Bracelet Solid 14K White Gold 8.5&quot;,1999,https://www.kay.com/495mm-curb-chain-bracelet-solid-14k-white-gold-85/p/V-722761804,No Stone,,,,,Gold,White,14K,,Kay Jewellers
Curb Chain Bracelet Solid 14K Yellow Gold 8&quot;,1599,https://www.kay.com/curb-chain-bracelet-solid-14k-yellow-gold-8/p/V-722762301,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Link Bracelet Semi-Solid 10K Yellow Gold 8&quot;,1699,https://www.kay.com/link-bracelet-semisolid-10k-yellow-gold-8/p/V-722630908,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Curb Link Bracelet Solid 10K Yellow Gold 9&quot;,2699,https://www.kay.com/curb-link-bracelet-solid-10k-yellow-gold-9/p/V-422658409,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Sphere Bracelet 14K Yellow Gold 7.25&quot;,1599,https://www.kay.com/sphere-bracelet-14k-yellow-gold-725/p/V-722603800,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Braided Snake Chain Bracelet Solid 14K Two-Tone Gold 7.25&quot;,1699,https://www.kay.com/braided-snake-chain-bracelet-solid-14k-twotone-gold-725/p/V-722604408,No Stone,,,,,Gold,Two-Tone,14K,,Kay Jewellers
Cuff Bangle Bracelet 14K Yellow Gold,1229,https://www.kay.com/cuff-bangle-bracelet-14k-yellow-gold/p/V-722559907,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Bangle Bracelet 14K Yellow Gold,4999,https://www.kay.com/bangle-bracelet-14k-yellow-gold/p/V-722349507,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Hinged Bangle Bracelet 14K Yellow Gold,3899,https://www.kay.com/hinged-bangle-bracelet-14k-yellow-gold/p/V-722348808,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Bangle Bracelet 14K Two-Tone Gold,1299,https://www.kay.com/bangle-bracelet-14k-twotone-gold/p/V-722557600,No Stone,,,,,Gold,Two-Tone,14K,,Kay Jewellers
Hinged Bangle Bracelet 14K Yellow Gold,3299,https://www.kay.com/hinged-bangle-bracelet-14k-yellow-gold/p/V-722341409,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Floral Bangle Bracelet 14K Yellow Gold,3499,https://www.kay.com/floral-bangle-bracelet-14k-yellow-gold/p/V-722321609,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Link Bracelet Hollow 14K White Gold 7&quot;,1299,https://www.kay.com/link-bracelet-hollow-14k-white-gold-7/p/V-722294600,No Stone,,,,,Gold,White,14K,,Kay Jewellers
Bangle Bracelet Criss-Cross Design 14K Yellow Gold,1579,https://www.kay.com/bangle-bracelet-crisscross-design-14k-yellow-gold/p/V-722236508,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Bangle Bracelet 14K Yellow Gold,8399,https://www.kay.com/bangle-bracelet-14k-yellow-gold/p/V-722261702,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Heart Bracelet 14K Yellow Gold 7&quot;,1349,https://www.kay.com/heart-bracelet-14k-yellow-gold-7/p/V-722085204,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Heart Bracelet 14K White Gold 7&quot;,1349,https://www.kay.com/heart-bracelet-14k-white-gold-7/p/V-722194204,No Stone,,,,,Gold,White,14K,,Kay Jewellers
Bangle Bracelet 14K Yellow Gold,4899,https://www.kay.com/bangle-bracelet-14k-yellow-gold/p/V-721444507,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Diamond-Cut Greek Key Bracelet 14K Yellow Gold 7.25&quot;,1799,https://www.kay.com/diamondcut-greek-key-bracelet-14k-yellow-gold-725/p/V-715530200,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Hollow Rope Chain Bracelet 14K White Gold 8.5&quot; Length,1499,https://www.kay.com/hollow-rope-chain-bracelet-14k-white-gold-85-length/p/V-722751308,No Stone,,,,,Gold,White,14K,,Kay Jewellers
Cuban Curb Chain Bracelet Solid 10K Yellow Gold 9&quot;,4499,https://www.kay.com/cuban-curb-chain-bracelet-solid-10k-yellow-gold-9/p/V-713761500,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Reaura Diamond-Cut Rope Twist Bangle Bracelet Repurposed 14K Yellow Gold,2099,https://www.kay.com/reaura-diamondcut-rope-twist-bangle-bracelet-repurposed-14k-yellow-gold/p/V-701585705,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Italian Brilliance Diamond-Cut Snakeskin Bangle Bracelet 14K Yellow Gold,1499,https://www.kay.com/italian-brilliance-diamondcut-snakeskin-bangle-bracelet-14k-yellow-gold/p/V-660800501,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Solid Miami Cuban Curb Chain Bracelet 11.5mm 10K Yellow Gold 8.5&quot;,7499,https://www.kay.com/solid-miami-cuban-curb-chain-bracelet-115mm-10k-yellow-gold-85/p/V-701491704,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Reaura Rope Twist Hollow Bangle Bracelet Repurposed 14K Yellow Gold,1599,https://www.kay.com/reaura-rope-twist-hollow-bangle-bracelet-repurposed-14k-yellow-gold/p/V-622409504,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Multi-Diamond Circle Link Bracelet 2 ct tw 10K White Gold 7&quot;,1799,https://www.kay.com/multidiamond-circle-link-bracelet-2-ct-tw-10k-white-gold-7/p/V-581613003,Diamond,Round,I3,J,2,Gold,White,10K,,Kay Jewellers
Textured 5.5mm Rope Chain Bracelet Solid 10K Yellow Gold 8.5&quot;,2399,https://www.kay.com/textured-55mm-rope-chain-bracelet-solid-10k-yellow-gold-85/p/V-622393306,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
